"Tahun_Bekerja","Gaji"
"5","100478.6"
"1","69132.66"
"5","9376.89"
"3","43046.7"
"3","20856.31"
"3","187048.72"
"7","37013.29"
"9","18066.69"
"9","146785.44"
"1","1050.33"
"9","74405.34"
"1","54409.48"
"3","198874.52"
"1","53412.54"
"9","194867.78"
"7","150452.88"
"7","57807.05"
"5","107534.32"
"1","194073.33"
"3","50578.4"
"3","153392.28"
"5","115509.59"
"1","63717.49"
"9","5719.11"
"5","20058.61"
"5","170638.98"
"3","30607.11"
"9","37171.46"
"3","42589.33"
"7","66799.28"
"9","49284"
"7","70760.69"
"1","113580.79"
"7","45978.39"
"3","152012.36"
"7","77349.92"
"9","24489.44"
"1","127443.82"
"7","58595.64"
"1","37240.11"
"9","152855.96"
"9","68400.14"
"7","19862.78"
"7","158610.89"
"9","191212.63"
"7","58043.02"
"10","31448.52"
"5","116081.93"
"5","93959.96"
"9","158918.03"
"9","198193.75"
"9","13160.03"
"7","4660.91"
"1","63023.02"
"7","118971.74"
"1","154700.61"
"7","140262.96"
"10","130189.53"
"5","126962.41"
"1","158750.53"
"10","144272.71"
"9","64129.03"
"7","181221.09"
"7","163809.08"
"9","171457.06"
"3","15801.02"
"1","102950.79"
"5","174918.46"
"5","193160.25"
"5","5831"
"7","82298.59"
"7","130686.59"
"7","52885.23"
"9","35367.19"
"9","196241.94"
"9","170705.53"
"9","195395.33"
"1","168285.85"
"1","138052.51"
"3","71179.31"
"3","31705.19"
"9","195580.28"
"1","60231.74"
"1","156878.42"
"1","182784.11"
"5","184524.74"
"3","121316.07"
"7","71133.12"
"7","32020.42"
"5","162760.96"
"1","175178.56"
"5","177099.71"
"5","174311.3"
"1","189362.39"
"5","180716.1"
"10","116977.89"
"1","185105.44"
"9","103174.5"
"3","122937.57"
"10","125782.29"
"7","55473.15"
"3","63795.8"
"7","163060.43"
"5","5066.76"
"7","146156.98"
"3","199316.19"
"10","138021.36"
"1","68621.98"
"3","135169.76"
"10","116537.96"
"9","88211.12"
"1","26900.63"
"1","3494.02"
"9","113163.17"
"7","26387.71"
"10","106276.55"
"1","45015.38"
"1","52581.96"
"3","146339.27"
"7","182609.97"
"1","197890.65"
"5","123977.86"
"1","170195.4"
"5","27022.57"
"1","59457"
"1","154181.41"
"1","134960.98"
"7","77703.19"
"3","177651.38"
"9","60954.45"
"7","151924.9"
"5","125918.17"
"10","190803.37"
"7","11043.54"
"7","119100.05"
"7","37731.95"
"10","192751.18"
"1","44965.44"
"3","170661.02"
"5","192359.9"
"3","130805.54"
"5","102758.43"
"3","94811.85"
"5","134665.25"
"3","181647.13"
"7","33282.84"
"3","68343.53"
"3","198161.07"
"3","120511.03"
"9","30886.35"
"3","2743.69"
"10","167778.62"
"5","132404.64"
"1","120880.72"
"10","26812.89"
"1","100834.22"
"7","107815.31"
"7","34665.79"
"10","147093.84"
"7","16460.77"
"3","45610.63"
"5","47795.43"
"7","196789.9"
"3","173425.68"
"7","194691.95"
"9","51752.18"
"5","35418.69"
"3","57995.74"
"1","166144.98"
"5","101737.8"
"10","33326.71"
"10","140173.17"
"3","103232.6"
"7","188772.45"
"1","181534.04"
"9","102986.15"
"3","136643.84"
"9","77063.63"
"7","43496.36"
"7","24267.28"
"5","28269.86"
"3","143162.34"
"5","48606.92"
"9","89013.67"
"7","59890.29"
"5","156439.56"
"7","132005.85"
"5","88947.56"
"3","94248.16"
"1","11865.76"
"3","141449.86"
"7","119814.25"
"1","24924.92"
"7","139481.53"
"5","1351.41"
"10","147489.76"
"9","111175.09"
"1","95963.14"
"9","137674.96"
"9","153383.54"
"10","96660.76"
"5","59249.83"
"1","116249.72"
"3","61257.83"
"1","35550.97"
"1","104469.06"
"3","58320.06"
"3","177747.03"
"9","18424.24"
"7","63197.88"
"1","75860.01"
"1","78622.46"
"10","23598.23"
"1","13460.27"
"9","19998.31"
"10","136349.55"
"10","52693.99"
"7","93767.03"
"1","126812.85"
"1","130379.5"
"9","153228"
"10","111285.85"
"5","49553.38"
"5","66879.27"
"1","21312.16"
"9","190263.78"
"7","57764.65"
"10","120694.35"
"7","178028.96"
"3","155407.21"
"7","89666.28"
"5","127558.26"
"3","77272.62"
"10","91510.71"
"5","87363.56"
"7","93478.96"
"3","114672.64"
"7","13387.88"
"3","5552.37"
"5","181429.87"
"1","96555.42"
"3","189366.03"
"5","12847.61"
"7","143433.33"
"7","183983.82"
"9","169137.24"
"3","173948.4"
"1","192154.66"
"7","67202.74"
"7","68789.93"
"3","147964.99"
"9","185791.9"
"9","184570.04"
"1","130446.65"
"1","82867.55"
"9","34180.33"
"1","182337.98"
"3","84175.34"
"9","189641.11"
"10","154491.39"
"10","197264.35"
"9","31933.06"
"5","52820.13"
"3","34607.14"
"3","167889.1"
"7","133122.62"
"10","140454.14"
"3","12016.79"
"3","81251.24"
"7","134169.85"
"3","175696.16"
"5","128019.48"
"3","146895.36"
"1","2923.61"
"9","2053.42"
"1","158750.13"
"7","44099.75"
"5","175043.69"
"3","2465.8"
"5","165562.84"
"3","72927.68"
"5","38270.47"
"5","120893.07"
"10","55902.93"
"3","102195.16"
"5","25548.47"
"3","134462.29"
"3","75698.44"
"7","102153.75"
"1","24218.65"
"5","51871.95"
"9","160213.27"
"7","6123.15"
"5","71638"
"10","198064.52"
"5","54914.92"
"5","190659.17"
"7","119333.38"
"7","127095.14"
"9","93541.14"
"1","108762.16"
"5","28238.25"
"5","27330.27"
"3","110359.68"
"5","78695.68"
"7","128378.04"
"3","155248.62"
"5","99920.41"
"9","53289.49"
"9","67622.34"
"7","11783.1"
"7","79005.95"
"7","95481"
"3","820.46"
"5","22303.17"
"9","190294.12"
"3","124777.14"
"5","49599.27"
"7","151411.5"
"9","57088.97"
"7","7820.78"
"3","149188.41"
"9","134638.97"
"7","184980.23"
"1","122373.42"
"3","199390.45"
"9","30583.95"
"10","149682.78"
"10","138423.1"
"1","3148.2"
"1","37341.17"
"5","197602.29"
"10","41623.59"
"9","168280.95"
"9","548.52"
"1","96088.54"
"3","107787.42"
"5","20510.79"
"3","95740.37"
"3","127939.19"
"7","193438.69"
"5","35687.43"
"1","14288.93"
"9","247.36"
"5","79547.39"
"10","193266.72"
"3","105028.46"
"3","53179.21"
"9","140947.05"
"1","171837.06"
"9","22710.72"
"10","69303.15"
"5","63705.9"
"1","58381.77"
"7","35450.53"
"1","94047.75"
"1","119087.25"
"3","184800.27"
"3","62703.38"
"9","190882.69"
"1","11710.4"
"7","25904.12"
"3","86911.49"
"7","10958.18"
"9","42855.97"
"3","78915.68"
"3","42171.13"
"10","58965.04"
"7","102681.32"
"3","125553.52"
"10","53478.02"
"7","47349"
"3","178822.32"
"7","72127.83"
"1","190623.02"
"1","140758.07"
"7","132374.41"
"10","53949.98"
"5","121982.73"
"10","136983.77"
"5","62389.35"
"3","24435.77"
"1","10908.33"
"10","90977.48"
"9","81062.93"
"3","61230.83"
"1","126837.72"
"5","38819.45"
"3","86994.54"
"10","195204.99"
"7","198969.78"
"1","41542.95"
"5","118272.07"
"5","69586.27"
"10","149629.13"
"9","132809.18"
"7","104706.29"
"9","136827.96"
"7","139065.94"
"5","70179.91"
"5","116160.04"
"5","83008.49"
"5","72172.13"
"5","48233.75"
"7","79178.31"
"7","162347.05"
"5","63833.09"
"1","130726.96"
"5","180326.83"
"5","166305.16"
"3","1710.89"
"1","84927.42"
"1","149912.28"
"1","163667.56"
"7","32275.09"
"10","189392.66"
"9","116069.24"
"5","144184.06"
"5","157888.5"
"3","71911.3"
"3","150465.93"
"3","123825.83"
"9","184636.05"
"1","116511.12"
"9","190631.23"
"5","199970.74"
"5","139947.17"
"7","131249.46"
"3","171867.08"
"3","117946.3"
"5","60590.72"
"10","8444.5"
"9","159132.83"
"5","76998.69"
"1","177524.19"
"7","60297.72"
"7","54473.6"
"10","153727.32"
"1","19116.97"
"5","112554.68"
"7","47318.75"
"1","106918.67"
"3","91086.73"
"9","178587.36"
"9","46884.1"
"1","145381.65"
"7","52327.57"
"9","193099.43"
"5","193008.52"
"3","157567.37"
"7","147759.84"
"5","27528.4"
"5","96398.51"
"3","101663.47"
"3","48466.89"
"3","151978.36"
"3","13288.46"
"9","22666.77"
"3","141023.01"
"10","104222.8"
"7","184581.68"
"3","199378.58"
"9","12483.39"
"7","92887.06"
"5","145157.97"
"5","134889.95"
"9","169964.12"
"9","26327.42"
"7","26843.76"
"9","156774.75"
"1","46019.43"
"10","74637.57"
"7","28391.52"
"3","144385.54"
"9","148477.57"
"5","102763.69"
"1","178291.09"
"5","131906.44"
"5","13848.58"
"10","121402.53"
"7","23305.01"
"10","74510.65"
"3","55601.44"
"10","134526.87"
"5","60036.99"
"7","193021.49"
"3","48108.72"
"3","37914.12"
"7","74593.84"
"10","82967.97"
"1","193441.23"
"1","92455.96"
"3","9217.92"
"1","70916"
"9","88783.59"
"9","46675.51"
"1","4802.25"
"7","102975.72"
"7","175071.29"
"5","131970.86"
"3","15378.75"
"7","179797.79"
"9","99490.01"
"10","151815.76"
"1","106851.7"
"7","75204.21"
"9","141872.05"
"3","149517.71"
"1","196079.32"
"5","166165.93"
"9","55724.24"
"10","131768.98"
"1","82422.97"
"5","194660.78"
"9","160277.65"
"7","175905.97"
"10","66040.83"
"3","134625.09"
"5","1055.66"
"1","133173.19"
"7","31802.92"
"3","132649.85"
"1","53067.83"
"5","961.57"
"3","74878.22"
"5","48421.4"
"9","48640.77"
"3","89773.45"
"9","42131.26"
"3","21177.1"
"7","138743.86"
"5","25881"
"7","103563.23"
"3","69101.23"
"5","135287.74"
"9","110718.02"
"1","123207.17"
"10","58332.91"
"3","50906.65"
"1","169665.79"
"9","35673.42"
"7","177397.49"
"5","159677.46"
"7","153566.97"
"9","79222.02"
"10","93777.61"
"3","112549.99"
"9","191063.36"
"5","153810.41"
"3","93336.93"
"7","9972.64"
"1","30579.82"
"10","199775.67"
"5","179908.71"
"1","101667"
"7","190746.38"
"5","187689.91"
"1","160122.66"
"1","80178.54"
"7","63708.07"
"1","183289.22"
"3","66526.01"
"1","123697.95"
"9","155700.15"
"9","82081.35"
"9","121747.96"
"3","172810.51"
"7","108402.54"
"9","77330.35"
"5","21007.96"
"3","182156.81"
"3","110525.6"
"3","51536.99"
"5","49722.34"
"7","49326.07"
"7","148087.62"
"5","132959.33"
"9","135088.58"
"9","180249.94"
"3","189703.65"
"1","30709.03"
"5","49707.85"
"9","198017.05"
"5","143481.85"
"5","101905.34"
"3","103573.96"
"9","139259.54"
"5","187776.49"
"9","109135.11"
"1","136767.16"
"9","155516.35"
"1","106040.97"
"3","33350.26"
"5","165378.66"
"1","152996.89"
"7","19458.75"
"3","115268.86"
"3","25843.7"
"3","147662.33"
"7","134878.34"
"5","66462.79"
"1","103182.46"
"5","177017.39"
"9","162756.29"
"5","31714.08"
"5","25017.28"
"1","104272.04"
"3","84300.4"
"1","199409.19"
"1","163147.99"
"9","136497.28"
"5","10070.4"
"9","190068.53"
"5","58309.54"
"5","76946.6"
"10","52990.7"
"5","161854.98"
"10","172141.33"
"9","124429.19"
"5","24983.39"
"5","86699.98"
"9","125440.11"
"7","9443.15"
"3","195877.06"
"9","105409.31"
"5","47019.66"
"5","48249.88"
"7","84358.71"
"10","88550.28"
"10","116052.92"
"7","198694.2"
"5","42934.43"
"3","114793.45"
"3","61820.41"
"7","102246"
"9","154882.79"
"7","72852.74"
"1","162597.15"
"7","124830.11"
"7","163625.56"
"10","172129.26"
"7","163141.18"
"3","138351.68"
"7","97794.71"
"5","75786.55"
"10","136812.02"
"5","84361.72"
"1","2766.63"
"5","163185.76"
"5","180598.28"
"1","19921.72"
"7","143668.58"
"3","152577.62"
"1","191350.48"
"9","14234.31"
"1","27145.73"
"1","26476.18"
"9","13464.64"
"3","114149.8"
"7","28029.54"
"10","77142.42"
"5","146219.9"
"7","113926.31"
"9","12050.77"
"5","183239.71"
"5","19233.41"
"1","135382.23"
"5","17696.22"
"9","17974.08"
"7","56323.21"
"9","166957.82"
"9","184243.25"
"10","114072.91"
"5","153917.41"
"3","4176.17"
"3","76844.23"
"10","166678.28"
"5","49848.86"
"10","51467.92"
"1","735.79"
"1","182495.7"
"3","13813.24"
"3","130500.65"
"1","14152.15"
"9","93261.69"
"5","130001.13"
"1","12106.82"
"3","42556.33"
"1","197961.93"
"5","117626.9"
"3","70174.03"
"1","158323.81"
"10","25514.77"
"5","61513.87"
"10","59553.34"
"7","110253.2"
"5","148769.08"
"9","8236.78"
"9","11407.58"
"3","68064.83"
"10","140509.86"
"3","164652.02"
"9","73641.86"
"1","40321.87"
"1","145613.17"
"9","174971.64"
"3","110498.1"
"5","196241.43"
"3","194667.92"
"5","83093.25"
"9","52545.24"
"7","59571.5"
"1","99818.31"
"7","172967.87"
"10","178616.73"
"1","159649.44"
"5","60941.27"
"9","178342.63"
"10","191545.65"
"9","117977.45"
"5","49637.65"
"7","13921.82"
"9","137696.25"
"3","73018.74"
"5","79649.62"
"3","166194.53"
"3","74265.38"
"7","83681.2"
"7","99505.75"
"5","28092.77"
"1","78774.36"
"3","196288.46"
"5","180243.56"
"3","39934.41"
"7","133031.96"
"5","937.15"
"7","193022.44"
"1","37490.84"
"7","111558.7"
"5","5669.31"
"10","73151.25"
"3","37196.15"
"3","189680.79"
"7","199418.02"
"1","28515.17"
"10","198313.69"
"5","41730.37"
"5","133814.28"
"9","151902.78"
"3","31022.56"
"1","188997.08"
"9","195771.95"
"7","84106.17"
"1","83256.26"
"5","79476.63"
"7","173052.19"
"9","100995.68"
"7","122782.5"
"5","168303.55"
"7","153157.97"
"5","75408.24"
"9","153356.8"
"7","1540.89"
"1","5036.39"
"9","71776.76"
"5","23481.69"
"9","143022.31"
"1","161407.48"
"1","125939.22"
"5","76611.33"
"9","73225.31"
"9","20460.2"
"10","81602.02"
"3","8742.91"
"5","145789.71"
"3","129576.99"
"7","190040.29"
"9","190035.83"
"3","184691.77"
"5","159456.87"
"5","70454.79"
"1","95421"
"5","150836.98"
"3","34416.79"
"5","85231.88"
"7","111868.23"
"1","83056.22"
"9","13455.43"
"1","24865.54"
"7","117644.36"
"3","98897.32"
"10","47997.39"
"3","101455.07"
"7","84421.34"
"5","78698.09"
"3","168544.85"
"5","39351.64"
"7","22375.14"
"3","42437.75"
"7","5893.23"
"10","90076.85"
"7","150507.43"
"5","192867.4"
"3","175674.01"
"1","72496.05"
"1","180712.52"
"5","180622.43"
"10","86306.75"
"3","101617.43"
"3","85424.34"
"9","70196.57"
"9","110440.5"
"7","124389.61"
"3","146723.72"
"1","2139.25"
"3","115462.27"
"7","62375.1"
"9","14725.36"
"7","126996.67"
"5","133991.11"
"5","169920.92"
"1","80259.67"
"10","40421.87"
"5","155643.04"
"1","78670.52"
"7","104240.77"
"9","95957.09"
"10","59595.66"
"7","46266.63"
"7","189085.07"
"3","18761.92"
"5","43540.59"
"1","62193.92"
"3","129130.09"
"1","16146"
"3","78194.37"
"3","124297.32"
"3","104648.58"
"3","34134.14"
"5","112520.07"
"9","128481.5"
"5","16491.64"
"1","196645.87"
"3","147930.46"
"5","2619.64"
"10","166799.93"
"3","133516.51"
"7","163736.09"
"3","64907.48"
"1","101141.28"
"7","183490.99"
"7","164128.58"
"1","110059.38"
"9","124720.68"
"3","53328.7"
"10","82634.41"
"5","29076.27"
"5","185561.89"
"9","25803.59"
"7","138145.62"
"7","51565.98"
"7","71323.23"
"9","38882.34"
"1","177783.04"
"1","44363.42"
"7","96847.91"
"3","148579.43"
"7","38308.34"
"9","155921.81"
"10","166586.99"
"9","105837.38"
"7","101418.05"
"1","182266.01"
"7","28698.17"
"9","151336.96"
"5","112979.6"
"5","52166.25"
"3","190531.77"
"10","144290.97"
"3","130514.78"
"1","169802.73"
"3","96832.82"
"1","57553.02"
"1","74800.99"
"7","72990.62"
"5","31050.02"
"7","52795.56"
"3","120250.58"
"1","84760.32"
"7","156424.4"
"7","36560.51"
"9","165693.06"
"3","163666.85"
"1","35644.79"
"7","6120.84"
"1","164484.78"
"3","164268.28"
"7","140136.1"
"1","121084.27"
"3","35156.54"
"1","197529.23"
"10","80778.5"
"5","155394.52"
"3","3408.7"
"1","62282.99"
"1","1375.46"
"5","8973.67"
"1","118502.34"
"3","65147.27"
"1","85439.73"
"9","54038.62"
"3","27886.06"
"1","5768.32"
"1","68987.55"
"9","27097.82"
"3","199320.77"
"3","5566.6"
"1","41800.18"
"3","92053.75"
"1","42935.15"
"7","107499.39"
"1","107825.08"
"9","33143.04"
"5","141970.02"
"7","37136.15"
"7","199293.01"
"5","161388.22"
"3","70532.53"
"1","96069.82"
"1","185662.84"
"9","17913.25"
"7","87067.73"
"7","23237.25"
"7","27239.28"
"10","151481.86"
"7","114669.79"
"5","116748.14"
"9","30662.91"
"9","191395.88"
"1","106648.58"
"7","64139.1"
"9","34551.35"
"7","101515.76"
"5","9561.73"
"1","168313.17"
"7","55100.09"
"1","31830.06"
"7","71519.4"
"9","32599.35"
"10","139946.68"
"3","74042"
"5","151871.84"
"9","199693.84"
"1","58907.08"
"9","103799.77"
"3","93835.64"
"1","199464.08"
"7","83084.33"
"1","9596.4"
"3","70370.24"
"1","86330.32"
"7","168507.68"
"1","27619.06"
"3","146573.66"
"7","11205.5"
"9","60176.1"
"7","188795.85"
"3","11638.17"
"9","93155.75"
"1","48986.18"
"7","116951.1"
"3","137041.26"
"1","44653.5"
"1","104035.41"
"9","151757.81"
"7","150784.29"
"1","126188.42"
"7","29761.29"
"1","27073.81"
"9","38967.29"
"3","116466.19"
"5","17993.43"
"1","125240.8"
"1","191415.94"
"5","90860.97"
"10","49418.87"
"3","170426.65"
"1","81175.25"
"3","79134.78"
"7","163550.58"
"7","67769.94"
"1","126592.01"
"1","89602.81"
"3","179421.84"
"10","156906.15"
"1","168486.02"
"5","79259.77"
"3","168515.61"
"1","161125.67"
"10","77878.62"
"3","80823.02"
"7","119348.28"
"1","178331.36"
"5","109881.71"
"3","38276.84"
"3","156249.06"
"7","45591.23"
"9","103042.2"
"3","70209.83"
"3","176743.51"
"5","151425.82"
"3","3894.34"
"1","175894.24"
"7","193668.49"
"3","125671.29"
"3","174098.28"
"5","187866.21"
"9","100862.36"
"10","79734.23"
"3","92712.97"
"5","99689.48"
"3","93336.3"
"7","175893.53"
"3","42840.18"
"1","113408.11"
"1","125806.3"
"9","65720.92"
"3","31002.03"
"10","158248.71"
"3","17257.72"
"3","101397.86"
"7","183515.13"
"1","75969.19"
"1","146379.3"
"1","127154.8"
"5","138017.68"
"9","102135.92"
"7","112771.95"
"7","32903.93"
"1","162260.93"
"5","157230.06"
"10","44435.76"
"10","43852.05"
"1","192660.55"
"3","137028.51"
"3","34430.16"
"3","108409.17"
"9","81425.61"
"1","51553.43"
"10","52795.15"
"1","66245.44"
"3","36446.74"
"7","2748.72"
"7","195937.16"
"1","22101.86"
"5","126535.92"
"1","112442.63"
"3","66331.01"
"1","16657.68"
"1","20081.3"
"1","9712.52"
"1","22835.13"
"1","102397.22"
"9","115950.96"
"7","117690.58"
"5","80992.8"
"1","163798.41"
"7","48545.1"
"3","123427.98"
"1","174183.44"
"3","17938"
"1","90059.04"
"3","65039.9"
"1","162858.29"
"9","35701.06"
"9","18826.06"
"3","130086.47"
"1","143360.56"
"5","159920.92"
"3","12099.67"
"1","142839.82"
"7","178.19"
"5","105618.14"
"7","24734.25"
"1","82245.67"
"1","107961.11"
"7","182633.63"
"5","115403.31"
"7","186392.99"
"3","44374.44"
"1","82276.62"
"9","177528.92"
"5","96075.55"
"9","81634.45"
"1","165008.97"
"1","138191.81"
"1","63584.55"
"5","162683.06"
"3","134878.19"
"5","134626.3"
"1","174337.68"
"1","172524.51"
"3","182624.93"
"7","112507.63"
"3","12465.51"
"7","131097.9"
"1","105280.55"
"3","139390.99"
"3","132436.71"
"5","142754.71"
"5","2578.43"
"10","88992.05"
"9","39122.58"
"5","191092.62"
"7","13218.6"
"7","160589.18"
"10","179657.83"
"10","43651.49"
"3","159654"
"9","17992.94"
"5","141501.45"
"5","41852.24"
"7","97629.31"
"7","184866.86"
"5","160176.47"
"1","164357.1"
"9","142680.64"
"3","176450.19"
"5","108313.34"
"10","86927.53"
"9","29135.89"
"1","17095.49"
"10","100447.53"
"9","83470.4"
"3","129107.59"
"3","54726.43"
"1","186438.86"
"3","134281.11"
"3","91044.47"
"7","74320.75"
"9","128600.49"
"7","57898.58"
"3","164213.53"
"10","9181.66"
"5","85787.31"
"5","102428.51"
"9","166440.32"
"5","104220.5"
"10","70778.63"
"5","65868.28"
"7","143204.41"
"5","28427.84"
"7","161076.92"
"9","54277.45"
"7","137180.95"
"3","88890.75"
"7","190534.76"
"3","83090.35"
"3","141426.78"
"9","7156.09"
"1","49161.12"
"1","65390.46"
"10","138835.91"
"1","36154.66"
"7","125302.64"
"10","102260.16"
"5","100442.22"
"5","1871.25"
"3","42831.11"
"9","151648.66"
"7","146738.83"
"1","12148.2"
"1","9904.63"
"1","17185.95"
"3","143783.46"
"10","36823.28"
"5","154957.66"
"9","191084.4"
"1","179718.17"
"7","159823.16"
"5","114110.97"
"1","8555.73"
"7","187638.34"
"9","3829.13"
"1","119357.93"
"9","192175.52"
"3","128841.31"
"3","188187.05"
"5","85086.78"
"10","3797.79"
"3","178994.13"
"1","195681.43"
"9","53277.15"
"3","11819.84"
"1","82900.25"
"7","116613.26"
"7","84239.46"
"10","46044.48"
"7","156346.84"
"7","164241.67"
"3","137720.56"
"9","106.67"
"9","173586.63"
"9","62808.93"
"9","196261.64"
"1","44560.17"
"7","18917.95"
"3","4525.4"
"9","93112.2"
"7","182627.25"
"7","13177.4"
"3","43568.31"
"5","117830.57"
"7","96929.24"
"7","168080.53"
"5","122488.59"
"3","113171.61"
"5","100365.51"
"1","116471.14"
"9","15336.4"
"10","170514.21"
"3","106977.53"
"10","164287.86"
"5","81452.29"
"7","71379.92"
"3","154137.33"
"5","27738.01"
"3","163570.25"
"7","193878.51"
"5","195906.59"
"7","178458.86"
"3","11159.19"
"3","140650.19"
"3","4733.94"
"3","10579.72"
"10","145759.93"
"1","56246.72"
"1","58469.75"
"3","159576.75"
"9","151280.96"
"1","56865.62"
"10","198072.16"
"7","137791.18"
"9","103787.28"
"10","30912.89"
"5","174118.93"
"9","85736.26"
"5","84199.78"
"9","141230.07"
"7","17040.82"
"10","25662.27"
"5","121485.1"
"10","162452.65"
"9","118383.18"
"1","8214.41"
"9","199290.68"
"9","129870.93"
"9","63158.22"
"5","171070.52"
"5","139162.15"
"7","50249.16"
"9","147484.13"
"9","191448.96"
"5","119381.41"
"9","73107.53"
"3","96590.39"
"7","6923.11"
"3","176403.33"
"1","64349.6"
"9","116097.26"
"9","29861.13"
"1","117060.2"
"1","27438.83"
"1","69409.37"
"10","192519.39"
"3","144874.67"
"3","175373.46"
"5","440.2"
"7","67976.57"
"5","47139.06"
"3","22614.19"
"9","103511.26"
"7","122073.48"
"9","65535.56"
"10","155879.57"
"10","21630.21"
"9","10604.48"
"5","78563.66"
"3","113266.09"
"1","171768.76"
"9","130755.34"
"3","141180.66"
"1","183421.76"
"3","24400.37"
"10","180318.6"
"9","111565.45"
"3","82565.01"
"5","121789.3"
"9","64593.07"
"9","196993.69"
"9","17268.02"
"7","60901.72"
"10","100750.03"
"7","3510.18"
"7","91844.14"
"7","129912.74"
"9","78744.39"
"7","96734.46"
"9","164756.81"
"5","162501.83"
"7","10541.38"
"5","142626.49"
"1","156858.2"
"9","50072.94"
"9","111340.36"
"5","180934.67"
"5","105152.17"
"1","706.5"
"9","6795.61"
"7","177497.4"
"1","36209.1"
"3","143614.01"
"9","14828.54"
"1","154775.7"
"1","57896.27"
"3","89578.32"
"10","73464.88"
"7","138542.87"
"7","86937.2"
"5","121207.66"
"3","65121.63"
"3","78498.04"
"3","104769.96"
"5","96498.14"
"7","164804.02"
"9","104152.65"
"7","129890.94"
"7","179258.67"
"3","72051.44"
"7","74580.8"
"1","123995.15"
"3","38960.59"
"10","94951.27"
"5","50783.1"
"5","21006.1"
"1","196622.28"
"9","176353.87"
"3","162198.32"
"3","197643.24"
"1","60420.07"
"1","70550"
"10","126310.39"
"5","64515.5"
"7","158580.05"
"5","137273.97"
"3","171575.54"
"9","96528"
"9","64421.02"
"5","158444.61"
"7","66548.58"
"9","108008.05"
"1","37464"
"1","157381.14"
"1","194257.11"
"1","139059.05"
"3","40261.49"
"9","46203.31"
"1","165675.01"
"5","5459.07"
"5","131919.48"
"7","182372.35"
"1","92865.41"
"9","65611.01"
"9","33656.35"
"1","108787"
"7","124550.88"
"3","5159.21"
"3","48228.1"
"3","28922.25"
"1","62514.65"
"1","177506.66"
"1","90605.05"
"5","176903.35"
"9","29239.29"
"10","166224.39"
"9","21646.2"
"1","25650.04"
"9","146651.99"
"9","8227.91"
"1","93003.21"
"9","165574.54"
"7","13566.48"
"1","82796.29"
"5","119830.08"
"9","72155.85"
"5","105206.48"
"10","22512.44"
"5","122305.91"
"5","173617.09"
"1","160670.37"
"1","93073.04"
"3","67238.01"
"7","122580.48"
"5","149043.78"
"5","105218.45"
"3","137309.06"
"9","166984.44"
"3","188022.44"
"1","194467.23"
"5","38941.44"
"9","177852.57"
"1","65636.92"
"7","193305.35"
"5","47307.9"
"1","109145.2"
"1","91167.19"
"3","175295.89"
"3","127433.47"
"9","71167.17"
"1","141756.32"
"1","158086.33"
"5","72950.14"
"7","48378.4"
"1","23135.65"
"10","65675.47"
"9","170676.67"
"1","27366.77"
"5","152479.64"
"5","100324.01"
"5","65657.29"
"3","17682.02"
"3","79176.09"
"5","83103.46"
"10","90896.04"
"7","76076.2"
"1","103902.11"
"1","142223.94"
"7","169156.64"
"9","149458.73"
"1","40357.39"
"9","78702.98"
"10","176163.74"
"1","4896.11"
"1","92220.12"
"5","133961.19"
"9","131753.97"
"7","38019.74"
"3","28144.07"
"5","189528.72"
"10","170481.98"
"7","161253.08"
"1","101693.73"
"7","10666.05"
"7","10712.82"
"1","150720.39"
"1","74780.13"
"1","8763.87"
"3","177112.7"
"5","88689.4"
"7","95985.64"
"1","166792.71"
"9","146891.07"
"1","43134.58"
"3","40318.33"
"7","65069.03"
"7","166335"
"5","131625.14"
"7","121904.14"
"1","66825.33"
"10","94875.03"
"1","76304.73"
"5","39755"
"9","5078.9"
"5","132424.69"
"7","109057.56"
"1","89891.4"
"5","6416.92"
"9","189428.75"
"9","178833.34"
"10","42766.03"
"7","80619.09"
"5","120646.4"
"5","112317.89"
"1","189159.97"
"3","159403.68"
"1","149536.15"
"5","155492.87"
"1","115387.4"
"10","171971.25"
"3","28228.35"
"9","138113.71"
"5","43018.98"
"1","83611.45"
"9","91947.74"
"3","94488.82"
"1","44719.5"
"1","45611.51"
"5","92914.67"
"9","31372.91"
"7","109733.73"
"7","69320.97"
"9","36145.53"
"10","71594.26"
"1","65565.92"
"3","39546.32"
"9","2168.13"
"3","77789.01"
"10","127654.37"
"7","80619.17"
"3","109638.78"
"3","1276.87"
"9","49374.82"
"1","31580.8"
"3","3232.82"
"1","111032.79"
"1","67208.3"
"10","127825.25"
"3","182528.44"
"9","142956.48"
"3","159463.8"
"10","57589.29"
"9","40437.67"
"3","56459.45"
"3","148798.45"
"3","154997.64"
"9","133112.41"
"7","175479.92"
"3","30804.68"
"10","96792.15"
"3","132719.8"
"3","112157.31"
"5","189664.43"
"3","26106.39"
"5","191535.11"
"9","29296.74"
"5","54394.28"
"5","26796.73"
"3","11796.89"
"1","128461.29"
"7","14278.18"
"3","3966.5"
"9","16274.67"
"5","100941.57"
"5","110230.4"
"5","85890.16"
"3","143938.27"
"9","112395.98"
"1","124364.63"
"9","143096.49"
"10","14073.11"
"5","47388.41"
"7","184839.7"
"9","73181.39"
"7","104379.36"
"5","192146.63"
"7","66977.68"
"9","158742.81"
"1","189414.74"
"1","159130.32"
